04/07/2024 18:47:25, Voltage = 0.2851067, Wetness = 2.427608, state = Dry, Temperature = 28.45355, Evaporation = 0.8905653, Frequency = 32816
04/07/2024 18:59:02, Voltage = 0.3078348, Wetness = 3.428847, state = Dry, Temperature = 31.90759, Evaporation = 0.922037, Frequency = 32552
04/07/2024 18:59:03, Voltage = 0.3065216, Wetness = 3.370996, state = Dry, Temperature = 32.20953, Evaporation = 0.9232456, Frequency = 32648
04/07/2024 18:59:04, Voltage = 0.3074803, Wetness = 3.41323, state = Dry, Temperature = 31.92529, Evaporation = 0.9676082, Frequency = 32656
04/07/2024 18:59:05, Voltage = 0.306586, Wetness = 3.373835, state = Dry, Temperature = 31.92743, Evaporation = 0.9176059, Frequency = 32504
04/07/2024 18:59:06, Voltage = 0.3066666, Wetness = 3.377384, state = Dry, Temperature = 31.3266, Evaporation = 0.9165483, Frequency = 32504
04/07/2024 18:59:07, Voltage = 0.3081893, Wetness = 3.444464, state = Dry, Temperature = 32.07831, Evaporation = 0.9074845, Frequency = 32616
04/07/2024 18:59:09, Voltage = 0.3072145, Wetness = 3.401519, state = Dry, Temperature = 31.37134, Evaporation = 0.9174044, Frequency = 32624
04/07/2024 18:59:10, Voltage = 0.3077704, Wetness = 3.426008, state = Dry, Temperature = 32.08087, Evaporation = 0.9233967, Frequency = 32640
04/07/2024 18:59:11, Voltage = 0.3051761, Wetness = 3.311723, state = Dry, Temperature = 32.19733, Evaporation = 0.9360357, Frequency = 32672
04/07/2024 18:59:12, Voltage = 0.3075206, Wetness = 3.415006, state = Dry, Temperature = 31.68774, Evaporation = 0.9205769, Frequency = 32680
04/07/2024 18:59:13, Voltage = 0.3058287, Wetness = 3.340472, state = Dry, Temperature = 31.73993, Evaporation = 0.9173541, Frequency = 32640
04/07/2024 18:59:14, Voltage = 0.3076979, Wetness = 3.422814, state = Dry, Temperature = 32.00208, Evaporation = 0.9198215, Frequency = 32584
04/07/2024 18:59:15, Voltage = 0.306586, Wetness = 3.373835, state = Dry, Temperature = 32.29083, Evaporation = 0.9503868, Frequency = 32552
04/07/2024 18:59:16, Voltage = 0.3074159, Wetness = 3.410392, state = Dry, Temperature = 32.07745, Evaporation = 0.9230441, Frequency = 32560
04/07/2024 18:59:17, Voltage = 0.3073434, Wetness = 3.407197, state = Dry, Temperature = 32.1474, Evaporation = 0.9183108, Frequency = 32592
04/07/2024 18:59:18, Voltage = 0.3073353, Wetness = 3.406842, state = Dry, Temperature = 31.77075, Evaporation = 0.9213825, Frequency = 32576
04/07/2024 18:59:19, Voltage = 0.3070211, Wetness = 3.393001, state = Dry, Temperature = 31.73181, Evaporation = 0.9169513, Frequency = 32504
04/07/2024 18:59:20, Voltage = 0.3074803, Wetness = 3.41323, state = Dry, Temperature = 32.13361, Evaporation = 0.9627237, Frequency = 32472
04/07/2024 18:59:21, Voltage = 0.3056917, Wetness = 3.334437, state = Dry, Temperature = 32.01074, Evaporation = 0.9129732, Frequency = 32456
04/07/2024 18:59:23, Voltage = 0.3070533, Wetness = 3.39442, state = Dry, Temperature = 31.71161, Evaporation = 0.9177569, Frequency = 32464
04/07/2024 18:59:24, Voltage = 0.3064571, Wetness = 3.368155, state = Dry, Temperature = 31.9126, Evaporation = 0.9228931, Frequency = 32520
04/07/2024 18:59:25, Voltage = 0.2862991, Wetness = 2.480137, state = Dry, Temperature = 32.10632, Evaporation = 0.9242527, Frequency = 32600
04/07/2024 18:59:26, Voltage = 0.3085358, Wetness = 3.459726, state = Dry, Temperature = 31.7041, Evaporation = 0.9242023, Frequency = 32576
04/07/2024 18:59:27, Voltage = 0.3066021, Wetness = 3.374544, state = Dry, Temperature = 31.70709, Evaporation = 0.9226414, Frequency = 32568
04/07/2024 18:59:28, Voltage = 0.3060865, Wetness = 3.351829, state = Dry, Temperature = 32.15314, Evaporation = 0.922591, Frequency = 32568
04/07/2024 18:59:29, Voltage = 0.3068519, Wetness = 3.385547, state = Dry, Temperature = 32.02209, Evaporation = 0.9183108, Frequency = 32568
04/07/2024 18:59:30, Voltage = 0.3058931, Wetness = 3.34331, state = Dry, Temperature = 32.13104, Evaporation = 0.9210299, Frequency = 32576
04/07/2024 18:59:31, Voltage = 0.3068358, Wetness = 3.384837, state = Dry, Temperature = 31.8775, Evaporation = 0.9208286, Frequency = 32552
04/07/2024 18:59:32, Voltage = 0.3076979, Wetness = 3.422814, state = Dry, Temperature = 31.69025, Evaporation = 0.8824582, Frequency = 32552
04/07/2024 18:59:33, Voltage = 0.306868, Wetness = 3.386257, state = Dry, Temperature = 31.85535, Evaporation = 0.9188144, Frequency = 32568
04/07/2024 18:59:34, Voltage = 0.3056675, Wetness = 3.333373, state = Dry, Temperature = 31.77863, Evaporation = 0.9585443, Frequency = 32584
04/07/2024 18:59:35, Voltage = 0.3065619, Wetness = 3.37277, state = Dry, Temperature = 31.82648, Evaporation = 0.9189654, Frequency = 32584
04/07/2024 18:59:37, Voltage = 0.3071822, Wetness = 3.400099, state = Dry, Temperature = 32.19818, Evaporation = 0.9224902, Frequency = 32544
04/07/2024 18:59:38, Voltage = 0.3074965, Wetness = 3.413941, state = Dry, Temperature = 32.36304, Evaporation = 0.923447, Frequency = 32576
04/07/2024 18:59:39, Voltage = 0.3060623, Wetness = 3.350765, state = Dry, Temperature = 31.91888, Evaporation = 0.9232456, Frequency = 32576
04/07/2024 18:59:40, Voltage = 0.3074642, Wetness = 3.412521, state = Dry, Temperature = 31.66498, Evaporation = 0.4675349, Frequency = 32584
04/07/2024 18:59:41, Voltage = 0.3065216, Wetness = 3.370996, state = Dry, Temperature = 31.96625, Evaporation = 0.9217853, Frequency = 32608
04/07/2024 18:59:42, Voltage = 0.3053292, Wetness = 3.318466, state = Dry, Temperature = 31.76294, Evaporation = 0.918613, Frequency = 32600
04/07/2024 18:59:43, Voltage = 0.308004, Wetness = 3.436301, state = Dry, Temperature = 31.68726, Evaporation = 0.9216343, Frequency = 32576
04/07/2024 18:59:44, Voltage = 0.3057964, Wetness = 3.339052, state = Dry, Temperature = 32.03949, Evaporation = 0.9187137, Frequency = 32592
04/07/2024 18:59:45, Voltage = 0.3060382, Wetness = 3.3497, state = Dry, Temperature = 32.07001, Evaporation = 0.9174044, Frequency = 32584
04/07/2024 18:59:46, Voltage = 0.2857915, Wetness = 2.457777, state = Dry, Temperature = 31.99683, Evaporation = 0.9198215, Frequency = 32592
04/07/2024 18:59:47, Voltage = 0.3072709, Wetness = 3.404003, state = Dry, Temperature = 31.52014, Evaporation = 0.8796886, Frequency = 32672
04/07/2024 18:59:48, Voltage = 0.3076818, Wetness = 3.422103, state = Dry, Temperature = 31.81268, Evaporation = 0.9188144, Frequency = 32672
04/07/2024 18:59:49, Voltage = 0.306868, Wetness = 3.386257, state = Dry, Temperature = 31.77948, Evaporation = 0.9602059, Frequency = 32664
04/07/2024 18:59:51, Voltage = 0.3059657, Wetness = 3.346506, state = Dry, Temperature = 32.21423, Evaporation = 0.9480202, Frequency = 32656
04/07/2024 18:59:52, Voltage = 0.307005, Wetness = 3.39229, state = Dry, Temperature = 31.72601, Evaporation = 0.9226414, Frequency = 32656
04/07/2024 18:59:53, Voltage = 0.307158, Wetness = 3.399034, state = Dry, Temperature = 31.71771, Evaporation = 0.9179079, Frequency = 32648
04/07/2024 18:59:54, Voltage = 0.3064168, Wetness = 3.366381, state = Dry, Temperature = 32.52521, Evaporation = 0.9223392, Frequency = 32656
04/07/2024 18:59:55, Voltage = 0.3072467, Wetness = 3.402939, state = Dry, Temperature = 31.77899, Evaporation = 0.9200732, Frequency = 32616
04/07/2024 18:59:56, Voltage = 0.307996, Wetness = 3.435946, state = Dry, Temperature = 31.67279, Evaporation = 0.9169513, Frequency = 32600
04/07/2024 18:59:57, Voltage = 0.3061751, Wetness = 3.355733, state = Dry, Temperature = 31.71735, Evaporation = 0.9228931, Frequency = 32592
04/07/2024 18:59:58, Voltage = 0.3274047, Wetness = 4.290956, state = Dry, Temperature = 31.9295, Evaporation = 0.9209796, Frequency = 32584
04/07/2024 18:59:59, Voltage = 0.3271711, Wetness = 4.280664, state = Dry, Temperature = 32.06128, Evaporation = 0.9199222, Frequency = 32560
04/07/2024 19:00:00, Voltage = 0.3268971, Wetness = 4.268596, state = Dry, Temperature = 32.01892, Evaporation = 0.9216846, Frequency = 32504
04/07/2024 19:00:01, Voltage = 0.3276625, Wetness = 4.302314, state = Dry, Temperature = 32.05811, Evaporation = 0.9173541, Frequency = 32568
04/07/2024 19:00:02, Voltage = 0.3285568, Wetness = 4.341711, state = Dry, Temperature = 31.77063, Evaporation = 0.9211307, Frequency = 32624
04/07/2024 19:00:04, Voltage = 0.3259787, Wetness = 4.228136, state = Dry, Temperature = 31.84314, Evaporation = 0.9507896, Frequency = 32640
04/07/2024 19:00:05, Voltage = 0.3280654, Wetness = 4.320061, state = Dry, Temperature = 31.64771, Evaporation = 0.9183108, Frequency = 32672
04/07/2024 19:00:06, Voltage = 0.3061671, Wetness = 3.355379, state = Dry, Temperature = 31.7796, Evaporation = 0.9603067, Frequency = 32704
04/07/2024 19:00:07, Voltage = 0.3070533, Wetness = 3.39442, state = Dry, Temperature = 31.88562, Evaporation = 0.9053193, Frequency = 32768
04/07/2024 19:00:08, Voltage = 0.3065296, Wetness = 3.37135, state = Dry, Temperature = 32.33209, Evaporation = 0.9213825, Frequency = 32800
04/07/2024 19:00:09, Voltage = 0.3070936, Wetness = 3.396195, state = Dry, Temperature = 31.79285, Evaporation = 0.9421789, Frequency = 32832
04/07/2024 19:00:10, Voltage = 0.3073434, Wetness = 3.407197, state = Dry, Temperature = 31.89972, Evaporation = 0.9514442, Frequency = 32816
04/07/2024 19:00:11, Voltage = 0.3065296, Wetness = 3.37135, state = Dry, Temperature = 32.02228, Evaporation = 0.9153399, Frequency = 32760
04/07/2024 19:00:12, Voltage = 0.3269374, Wetness = 4.270371, state = Dry, Temperature = 32.04907, Evaporation = 0.9215335, Frequency = 32688
04/07/2024 19:00:13, Voltage = 0.3272919, Wetness = 4.285988, state = Dry, Temperature = 32.05829, Evaporation = 0.950135, Frequency = 32624
04/07/2024 19:00:14, Voltage = 0.3265507, Wetness = 4.253335, state = Dry, Temperature = 31.99719, Evaporation = 0.923447, Frequency = 32592
04/07/2024 19:00:15, Voltage = 0.3300554, Wetness = 4.407727, state = Dry, Temperature = 31.81305, Evaporation = 0.9172534, Frequency = 32560
04/07/2024 19:00:16, Voltage = 0.325745, Wetness = 4.217843, state = Dry, Temperature = 32.06128, Evaporation = 0.9204761, Frequency = 32584
04/07/2024 19:00:18, Voltage = 0.3272516, Wetness = 4.284213, state = Dry, Temperature = 31.9469, Evaporation = 1.008949, Frequency = 32608
04/07/2024 19:00:19, Voltage = 0.3268327, Wetness = 4.265757, state = Dry, Temperature = 31.73474, Evaporation = 0.9160448, Frequency = 32584
04/07/2024 19:00:20, Voltage = 0.3272597, Wetness = 4.284568, state = Dry, Temperature = 31.65607, Evaporation = 0.5950835, Frequency = 32552
04/07/2024 19:00:21, Voltage = 0.3278962, Wetness = 4.312608, state = Dry, Temperature = 32.20325, Evaporation = 0.9236988, Frequency = 32568
04/07/2024 19:00:22, Voltage = 0.3071178, Wetness = 3.397259, state = Dry, Temperature = 32.21735, Evaporation = 0.8771206, Frequency = 32568
04/07/2024 19:00:23, Voltage = 0.307714, Wetness = 3.423523, state = Dry, Temperature = 32.1535, Evaporation = 0.9204761, Frequency = 32576
04/07/2024 19:00:24, Voltage = 0.3079718, Wetness = 3.434881, state = Dry, Temperature = 31.92969, Evaporation = 0.9189654, Frequency = 32544
04/07/2024 19:00:25, Voltage = 0.3058931, Wetness = 3.34331, state = Dry, Temperature = 32.35815, Evaporation = 0.9253101, Frequency = 32536
04/07/2024 19:00:26, Voltage = 0.307722, Wetness = 3.423879, state = Dry, Temperature = 32.27094, Evaporation = 0.9200229, Frequency = 32520
04/07/2024 19:00:27, Voltage = 0.3077301, Wetness = 3.424234, state = Dry, Temperature = 31.35846, Evaporation = 0.9180087, Frequency = 32560
04/07/2024 19:00:28, Voltage = 0.3070291, Wetness = 3.393355, state = Dry, Temperature = 31.73163, Evaporation = 0.9172534, Frequency = 32584
04/07/2024 19:00:29, Voltage = 0.3059335, Wetness = 3.345086, state = Dry, Temperature = 31.97754, Evaporation = 0.9189654, Frequency = 32600
04/07/2024 19:00:30, Voltage = 0.3062557, Wetness = 3.359282, state = Dry, Temperature = 32.11639, Evaporation = 0.9177569, Frequency = 32616
04/07/2024 19:00:32, Voltage = 0.3075287, Wetness = 3.415361, state = Dry, Temperature = 31.79901, Evaporation = 0.9183108, Frequency = 32560
04/07/2024 19:00:33, Voltage = 0.3076898, Wetness = 3.422459, state = Dry, Temperature = 32.06946, Evaporation = 0.9204761, Frequency = 32496
04/07/2024 19:00:34, Voltage = 0.3066585, Wetness = 3.377028, state = Dry, Temperature = 32.21753, Evaporation = 0.9180087, Frequency = 32424
04/07/2024 19:00:35, Voltage = 0.3074239, Wetness = 3.410747, state = Dry, Temperature = 32.20099, Evaporation = 0.8993774, Frequency = 32400
04/07/2024 19:00:36, Voltage = 0.3069486, Wetness = 3.389807, state = Dry, Temperature = 31.94379, Evaporation = 0.8186587, Frequency = 32400
04/07/2024 19:00:37, Voltage = 0.3077623, Wetness = 3.425653, state = Dry, Temperature = 31.8468, Evaporation = 0.9255619, Frequency = 32384
04/07/2024 19:00:38, Voltage = 0.3058045, Wetness = 3.339407, state = Dry, Temperature = 32.00208, Evaporation = 0.9212817, Frequency = 32376
04/07/2024 19:00:39, Voltage = 0.3074078, Wetness = 3.410036, state = Dry, Temperature = 31.96307, Evaporation = 0.912369, Frequency = 32400
04/07/2024 19:00:40, Voltage = 0.3070855, Wetness = 3.395839, state = Dry, Temperature = 31.72308, Evaporation = 0.9212314, Frequency = 32392
04/07/2024 19:00:41, Voltage = 0.3073353, Wetness = 3.406842, state = Dry, Temperature = 31.90808, Evaporation = 0.8884001, Frequency = 32400
04/07/2024 19:00:42, Voltage = 0.3074642, Wetness = 3.412521, state = Dry, Temperature = 31.65015, Evaporation = 0.9172534, Frequency = 32504
04/07/2024 19:00:43, Voltage = 0.3081168, Wetness = 3.44127, state = Dry, Temperature = 31.86267, Evaporation = 0.9187137, Frequency = 32584
04/07/2024 19:00:44, Voltage = 0.3086244, Wetness = 3.46363, state = Dry, Temperature = 31.97125, Evaporation = 0.9214328, Frequency = 32568
04/07/2024 19:00:46, Voltage = 0.3064168, Wetness = 3.366381, state = Dry, Temperature = 31.83777, Evaporation = 0.9502357, Frequency = 32536
04/07/2024 19:00:47, Voltage = 0.3060382, Wetness = 3.3497, state = Dry, Temperature = 31.99182, Evaporation = 0.9218357, Frequency = 32496
04/07/2024 19:00:48, Voltage = 0.3072064, Wetness = 3.401163, state = Dry, Temperature = 31.58612, Evaporation = 0.9204761, Frequency = 32448
04/07/2024 19:00:49, Voltage = 0.3266554, Wetness = 4.257949, state = Dry, Temperature = 32.03308, Evaporation = 0.9208286, Frequency = 32440
04/07/2024 19:00:50, Voltage = 0.3270421, Wetness = 4.274985, state = Dry, Temperature = 32.21716, Evaporation = 0.922037, Frequency = 32440
04/07/2024 19:00:51, Voltage = 0.3277109, Wetness = 4.304444, state = Dry, Temperature = 32.03619, Evaporation = 0.9189654, Frequency = 32432
04/07/2024 19:00:52, Voltage = 0.3286132, Wetness = 4.344195, state = Dry, Temperature = 31.71545, Evaporation = 0.9226414, Frequency = 32424
04/07/2024 19:00:53, Voltage = 0.306715, Wetness = 3.379513, state = Dry, Temperature = 31.81549, Evaporation = 0.9216343, Frequency = 32408
04/07/2024 19:00:54, Voltage = 0.3068841, Wetness = 3.386966, state = Dry, Temperature = 31.85748, Evaporation = 0.9246555, Frequency = 32424
04/07/2024 19:00:55, Voltage = 0.307569, Wetness = 3.417135, state = Dry, Temperature = 32.2699, Evaporation = 0.9183108, Frequency = 32424
04/07/2024 19:00:56, Voltage = 0.3076253, Wetness = 3.41962, state = Dry, Temperature = 31.39972, Evaporation = 0.9215335, Frequency = 32448
04/07/2024 19:00:57, Voltage = 0.3068761, Wetness = 3.386611, state = Dry, Temperature = 31.89105, Evaporation = 0.9150881, Frequency = 32528
04/07/2024 19:00:58, Voltage = 0.306868, Wetness = 3.386257, state = Dry, Temperature = 31.8103, Evaporation = 0.9222384, Frequency = 32432
04/07/2024 19:01:00, Voltage = 0.3071178, Wetness = 3.397259, state = Dry, Temperature = 32.06384, Evaporation = 0.9168002, Frequency = 32424
04/07/2024 19:01:01, Voltage = 0.3071822, Wetness = 3.400099, state = Dry, Temperature = 32.09741, Evaporation = 0.9184619, Frequency = 32424
04/07/2024 19:01:02, Voltage = 0.3068841, Wetness = 3.386966, state = Dry, Temperature = 31.81268, Evaporation = 0.92244, Frequency = 32424
04/07/2024 19:01:03, Voltage = 0.3059335, Wetness = 3.345086, state = Dry, Temperature = 32.0282, Evaporation = 0.8815518, Frequency = 32472
04/07/2024 19:01:04, Voltage = 0.3068761, Wetness = 3.386611, state = Dry, Temperature = 32.12463, Evaporation = 0.8197665, Frequency = 32456
04/07/2024 19:01:05, Voltage = 0.3072709, Wetness = 3.404003, state = Dry, Temperature = 32.19806, Evaporation = 0.9244541, Frequency = 32440
04/07/2024 19:01:06, Voltage = 0.3070291, Wetness = 3.393355, state = Dry, Temperature = 32.18988, Evaporation = 0.8816525, Frequency = 32480
04/07/2024 19:01:07, Voltage = 0.3076737, Wetness = 3.42175, state = Dry, Temperature = 31.92999, Evaporation = 0.9232959, Frequency = 32496
04/07/2024 19:01:08, Voltage = 0.3074723, Wetness = 3.412876, state = Dry, Temperature = 32.15576, Evaporation = 0.9213825, Frequency = 32512
04/07/2024 19:01:09, Voltage = 0.3077301, Wetness = 3.424234, state = Dry, Temperature = 31.50903, Evaporation = 0.9212817, Frequency = 32520
04/07/2024 19:01:10, Voltage = 0.3066263, Wetness = 3.375609, state = Dry, Temperature = 31.48901, Evaporation = 0.9220875, Frequency = 32504
04/07/2024 19:01:11, Voltage = 0.3068841, Wetness = 3.386966, state = Dry, Temperature = 32.18115, Evaporation = 0.9173541, Frequency = 32488
04/07/2024 19:01:12, Voltage = 0.306296, Wetness = 3.361057, state = Dry, Temperature = 31.48657, Evaporation = 0.9607095, Frequency = 32512
04/07/2024 19:01:14, Voltage = 0.3071983, Wetness = 3.400809, state = Dry, Temperature = 31.67609, Evaporation = 0.9632776, Frequency = 32552
04/07/2024 19:01:15, Voltage = 0.3070855, Wetness = 3.395839, state = Dry, Temperature = 31.76544, Evaporation = 0.9226414, Frequency = 32504
04/07/2024 19:01:16, Voltage = 0.3070775, Wetness = 3.395484, state = Dry, Temperature = 31.63153, Evaporation = 0.9284824, Frequency = 32440
04/07/2024 19:01:17, Voltage = 0.3279042, Wetness = 4.312962, state = Dry, Temperature = 31.83813, Evaporation = 0.9169513, Frequency = 32384
04/07/2024 19:01:18, Voltage = 0.3070372, Wetness = 3.39371, state = Dry, Temperature = 32.14514, Evaporation = 0.9149874, Frequency = 32416
04/07/2024 19:01:19, Voltage = 0.3066908, Wetness = 3.378448, state = Dry, Temperature = 31.5614, Evaporation = 0.8997803, Frequency = 32416
04/07/2024 19:01:20, Voltage = 0.3067633, Wetness = 3.381643, state = Dry, Temperature = 31.68964, Evaporation = 0.9216343, Frequency = 32392
04/07/2024 19:01:21, Voltage = 0.305442, Wetness = 3.323435, state = Dry, Temperature = 31.89941, Evaporation = 0.8995285, Frequency = 32376
04/07/2024 19:01:22, Voltage = 0.3063363, Wetness = 3.362832, state = Dry, Temperature = 31.87207, Evaporation = 0.9183108, Frequency = 32384
04/07/2024 19:01:23, Voltage = 0.3071983, Wetness = 3.400809, state = Dry, Temperature = 32.76263, Evaporation = 0.9575372, Frequency = 32376
04/07/2024 19:01:24, Voltage = 0.3065135, Wetness = 3.37064, state = Dry, Temperature = 31.73688, Evaporation = 0.9217853, Frequency = 32368
04/07/2024 19:01:25, Voltage = 0.306296, Wetness = 3.361057, state = Dry, Temperature = 31.39136, Evaporation = 0.8918745, Frequency = 32360
04/07/2024 19:01:26, Voltage = 0.3071822, Wetness = 3.400099, state = Dry, Temperature = 32.04156, Evaporation = 0.9181598, Frequency = 32360
04/07/2024 19:01:28, Voltage = 0.308568, Wetness = 3.461145, state = Dry, Temperature = 31.5976, Evaporation = 0.9195193, Frequency = 32360
04/07/2024 19:01:29, Voltage = 0.3271389, Wetness = 4.279245, state = Dry, Temperature = 31.81598, Evaporation = 0.9184619, Frequency = 32360
04/07/2024 19:01:30, Voltage = 0.3275417, Wetness = 4.296991, state = Dry, Temperature = 32.18829, Evaporation = 0.9184619, Frequency = 32312
04/07/2024 19:01:31, Voltage = 0.3275336, Wetness = 4.296636, state = Dry, Temperature = 31.73737, Evaporation = 0.9325612, Frequency = 32328
04/07/2024 19:01:32, Voltage = 0.3056192, Wetness = 3.331243, state = Dry, Temperature = 31.729, Evaporation = 0.9204761, Frequency = 32352
04/07/2024 19:01:33, Voltage = 0.3269938, Wetness = 4.272855, state = Dry, Temperature = 31.62769, Evaporation = 0.9178073, Frequency = 32312
04/07/2024 19:01:34, Voltage = 0.3273564, Wetness = 4.288827, state = Dry, Temperature = 31.64789, Evaporation = 0.9205769, Frequency = 32312
04/07/2024 19:01:35, Voltage = 0.307851, Wetness = 3.429558, state = Dry, Temperature = 32.00555, Evaporation = 0.9176059, Frequency = 32360
04/07/2024 19:01:36, Voltage = 0.3048538, Wetness = 3.297526, state = Dry, Temperature = 31.39325, Evaporation = 0.9623713, Frequency = 32384
04/07/2024 19:01:37, Voltage = 0.3076012, Wetness = 3.418555, state = Dry, Temperature = 31.77374, Evaporation = 0.9233967, Frequency = 32432
04/07/2024 19:01:38, Voltage = 0.2648757, Wetness = 1.536373, state = Dry, Temperature = 31.89105, Evaporation = 0.9191165, Frequency = 32512
04/07/2024 19:01:39, Voltage = 0.3481831, Wetness = 5.206305, state = Dry, Temperature = 31.8009, Evaporation = 0.9402152, Frequency = 32544
04/07/2024 19:01:41, Voltage = 0.3475224, Wetness = 5.177201, state = Dry, Temperature = 32.0224, Evaporation = 0.8982193, Frequency = 32552
04/07/2024 19:01:42, Voltage = 0.307851, Wetness = 3.429558, state = Dry, Temperature = 32.32965, Evaporation = 0.9584435, Frequency = 32584
04/07/2024 19:01:43, Voltage = 0.3068197, Wetness = 3.384128, state = Dry, Temperature = 31.42963, Evaporation = 0.9200229, Frequency = 32592
04/07/2024 19:01:44, Voltage = 0.3069244, Wetness = 3.388742, state = Dry, Temperature = 31.70343, Evaporation = 0.9262669, Frequency = 32568
04/07/2024 19:01:45, Voltage = 0.3056595, Wetness = 3.333019, state = Dry, Temperature = 32.06128, Evaporation = 0.9042618, Frequency = 32544
04/07/2024 19:01:46, Voltage = 0.3067552, Wetness = 3.381288, state = Dry, Temperature = 31.51373, Evaporation = 0.9216846, Frequency = 32528
04/07/2024 19:01:47, Voltage = 0.3069566, Wetness = 3.390161, state = Dry, Temperature = 31.91833, Evaporation = 0.9071321, Frequency = 32488
04/07/2024 19:01:48, Voltage = 0.3055225, Wetness = 3.326984, state = Dry, Temperature = 31.71179, Evaporation = 0.9185626, Frequency = 32472
04/07/2024 19:01:49, Voltage = 0.3271711, Wetness = 4.280664, state = Dry, Temperature = 31.88007, Evaporation = 0.9178073, Frequency = 32456
04/07/2024 19:01:50, Voltage = 0.3070372, Wetness = 3.39371, state = Dry, Temperature = 31.56921, Evaporation = 0.9199222, Frequency = 32448
04/07/2024 19:01:51, Voltage = 0.3269696, Wetness = 4.271791, state = Dry, Temperature = 32.02295, Evaporation = 0.9199222, Frequency = 32456
04/07/2024 19:01:52, Voltage = 0.3263493, Wetness = 4.244462, state = Dry, Temperature = 31.76501, Evaporation = 0.9274754, Frequency = 32472
04/07/2024 19:01:53, Voltage = 0.3276867, Wetness = 4.303379, state = Dry, Temperature = 32.30719, Evaporation = 0.9214328, Frequency = 32456
04/07/2024 19:01:55, Voltage = 0.3272758, Wetness = 4.285278, state = Dry, Temperature = 32.01654, Evaporation = 0.9201739, Frequency = 32400
04/07/2024 19:01:56, Voltage = 0.3276464, Wetness = 4.301604, state = Dry, Temperature = 32.03601, Evaporation = 0.9198215, Frequency = 32368
04/07/2024 19:01:57, Voltage = 0.3278962, Wetness = 4.312608, state = Dry, Temperature = 32.04749, Evaporation = 0.9233967, Frequency = 32328
04/07/2024 19:01:58, Voltage = 0.3271389, Wetness = 4.279245, state = Dry, Temperature = 32.19336, Evaporation = 0.846102, Frequency = 32336
04/07/2024 19:01:59, Voltage = 0.3265749, Wetness = 4.2544, state = Dry, Temperature = 32.09534, Evaporation = 0.9173541, Frequency = 32368
04/07/2024 19:02:00, Voltage = 0.3062557, Wetness = 3.359282, state = Dry, Temperature = 31.89679, Evaporation = 0.92244, Frequency = 32408
04/07/2024 19:02:01, Voltage = 0.3079315, Wetness = 3.433107, state = Dry, Temperature = 31.83936, Evaporation = 0.9196704, Frequency = 32416
04/07/2024 19:02:02, Voltage = 0.3065779, Wetness = 3.373479, state = Dry, Temperature = 32.25671, Evaporation = 0.9226414, Frequency = 32416
04/07/2024 19:02:03, Voltage = 0.3056434, Wetness = 3.332308, state = Dry, Temperature = 31.80731, Evaporation = 0.9093476, Frequency = 32416
04/07/2024 19:02:04, Voltage = 0.3283393, Wetness = 4.332128, state = Dry, Temperature = 31.68463, Evaporation = 0.9220875, Frequency = 32416
04/07/2024 19:02:05, Voltage = 0.3262043, Wetness = 4.238074, state = Dry, Temperature = 32.04364, Evaporation = 0.9194186, Frequency = 32416
04/07/2024 19:02:06, Voltage = 0.3282748, Wetness = 4.329289, state = Dry, Temperature = 31.77319, Evaporation = 0.9625727, Frequency = 32432
04/07/2024 19:02:07, Voltage = 0.3281298, Wetness = 4.3229, state = Dry, Temperature = 31.99652, Evaporation = 0.8949965, Frequency = 32416
04/07/2024 19:02:09, Voltage = 0.327308, Wetness = 4.286698, state = Dry, Temperature = 31.52502, Evaporation = 0.9252598, Frequency = 32400
04/07/2024 19:02:10, Voltage = 0.3272678, Wetness = 4.284924, state = Dry, Temperature = 32.00836, Evaporation = 0.9168505, Frequency = 32408
04/07/2024 19:02:11, Voltage = 0.3284037, Wetness = 4.334967, state = Dry, Temperature = 32.13995, Evaporation = 0.9163973, Frequency = 32416
04/07/2024 19:02:12, Voltage = 0.3275094, Wetness = 4.295571, state = Dry, Temperature = 31.79236, Evaporation = 0.8213778, Frequency = 32392
04/07/2024 19:02:13, Voltage = 0.3266313, Wetness = 4.256884, state = Dry, Temperature = 32.01892, Evaporation = 0.9601556, Frequency = 32376
04/07/2024 19:02:14, Voltage = 0.3264459, Wetness = 4.248721, state = Dry, Temperature = 31.88043, Evaporation = 0.9480202, Frequency = 32344
04/07/2024 19:02:15, Voltage = 0.3066746, Wetness = 3.377738, state = Dry, Temperature = 31.57013, Evaporation = 0.9191165, Frequency = 32352
04/07/2024 19:02:16, Voltage = 0.3063605, Wetness = 3.363897, state = Dry, Temperature = 31.55011, Evaporation = 0.8774731, Frequency = 32416
04/07/2024 19:02:17, Voltage = 0.3079798, Wetness = 3.435237, state = Dry, Temperature = 31.82666, Evaporation = 0.917203, Frequency = 32464
04/07/2024 19:02:18, Voltage = 0.3053292, Wetness = 3.318466, state = Dry, Temperature = 31.82947, Evaporation = 0.9191165, Frequency = 32440
04/07/2024 19:02:19, Voltage = 0.3068358, Wetness = 3.384837, state = Dry, Temperature = 31.85187, Evaporation = 0.9192172, Frequency = 32424
04/07/2024 19:02:20, Voltage = 0.3060946, Wetness = 3.352184, state = Dry, Temperature = 32.3241, Evaporation = 0.9202243, Frequency = 32424
04/07/2024 19:02:21, Voltage = 0.3057884, Wetness = 3.338697, state = Dry, Temperature = 31.32434, Evaporation = 0.9201739, Frequency = 32440
